,Drugname,id
5761,estroven nighttime tablet,5761
5762,estroven mood & memory,5762
5763,estroven,5763
5764,estroven maximum strength,5764
5765,estroven energy,5765
5766,estrostep fe,5766
5767,estroplus,5767
5768,estronatural,5768
5769,estrogen-methyltestosterone,5769
5770,estrogel gel in metered-dose pump,5770
5771,estriol micronized (bulk) 100 % powder,5771
5772,estriol (bulk) 100 % powder,5772
5773,estradiol-norgestimate tablet,5773
5774,estradiol-norethindrone acetat,5774
5775,"estradiol-levonorgestrel patch, transdermal weekly",5775
5776,estroblend,5776
5777,ester-c,5777
5778,esterified estrogens tablet,5778
5779,essentia,5779
5780,eskata solution with applicator,5780
5781,"esmolol hcl-sodium chloride solution, intravenous",5781
5782,esmolol hcl vial,5782
5783,esbriet,5783
5784,erythromycin-benzoyl peroxide gel,5784
5785,escavite,5785
5786,erythrocin stearate,5786
5787,eryped 400,5787
5788,eryped 200,5788
5789,erythrocin lactobionate vial with threaded port,5789
5790,"ery swab, medicated",5790
5791,ertapenem vial,5791
5792,ertaczo cream,5792
5793,erivedge,5793
5794,ergotamine-caffeine suppository,5794
5795,erleada tablet,5795
5796,ergotamine-caffeine,5796
5797,ergoloid mesylates,5797
5798,eprosartan mesylate,5798
5799,epsom salt crystals,5799
5800,equalactin,5800
5801,epsom salt,5801
5802,epoetin alfa solution,5802
5803,epidiolex,5803
5804,epifoam foam,5804
5805,epifix amniotic membrane sheet,5805
5806,ephrine nose drops,5806
5807,epa-dha 720,5807
5808,evoclin foam,5808
5809,evening primrose oil,5809
5810,evening primrose,5810
5811,etoposide,5811
5812,etomidate vial,5812
5813,etidronate disodium,5813
5814,ethyol vial,5814
5815,"ethyl chloride spray, non-aerosol",5815
5816,ethyl alcohol-herbal drugs elixir,5816
5817,ethionamide tablet,5817
5818,eugenol (bulk) liquid,5818
5819,eucerin original lotion,5819
5820,eucerin intensive repair creme topical,5820
5821,eucerin skin calming cream,5821
5822,eucerin cream,5822
5823,eucerin lotion,5823
5824,eucalyptus oil 100 %,5824
5825,"extraneal icodextrin dialysis solution, intraperitoneal",5825
5826,"euc oil-aloe-lav,rosem oils-pt ointment",5826
5827,extavia kit,5827
5828,expectorant cough syrup,5828
5829,extra action cough,5829
5830,expecta prenatal,5830
5831,expectorant,5831
5832,exjade,5832
5833,ex-lax,5833
5834,"exelderm solution, non-",5834
5835,exelderm cream,5835
5836,eye omega advantage,5836
5837,eye drops 0.05 %-0.25 %,5837
5838,eye drops (with povidone) 0.05 %-0.1 %-1 %,5838
5839,ez nite sleep,5839
5840,ez flu 2016-2017 (afluria) syringe kit,5840
5841,emverm,5841
5842,emadine drops,5842
5843,eluryng 0.12 mg-0.015 mg/24 hr vaginal ring contraceptives,5843
5844,eloctate vial,5844
5845,ellura,5845
5846,"elon dual defense solution, non-",5846
5847,elon matrix 5000 complete,5847
5848,elite-ob tablet,5848
5849,elitek vial,5849
5850,eliphos,5850
5851,eligen b12,5851
5852,elfolate,5852
5853,eletone cream,5853
5854,ezetimibe-simvastatin tablet,5854
5855,elaprase vial,5855
5856,elastiderm cream,5856
5857,emulsion sb,5857
5858,emtricitabine-tenofovir (tdf) tablet,5858
5859,emtricitabine capsule,5859
5860,emtriva,5860
5861,emoquette,5861
5862,empagliflozin-linagliptin tablet,5862
5863,emollient cream,5863
5864,enzyme digest,5864
5865,envarsus xr,5865
5866,entocort ec,5866
5867,ensure plus,5867
5868,ensure muscle health,5868
5869,ensure liquid,5869
5870,ensure enlive,5870
5871,ensure high protein oral liquid,5871
5872,enpresse,5872
5873,emollia liquid,5873
5874,emgality pen injector,5874
5875,emcyt,5875
5876,enlon vial,5876
5877,enema,5877
5878,enemeez 283 mg/5 ml enema,5878
5879,enema disposable,5879
5880,endometrin insert,5880
5881,endur-acin,5881
5882,endoform sheet,5882
5883,endari 5 gram oral powder packet,5883
5884,endo-avitene sheet,5884
5885,enbrace hr,5885
5886,enalapril-hydrochlorothiazide,5886
5887,eemt,5887
5888,eculizumab solution,5888
5889,eemt h.s.,5889
5890,ecoza foam,5890
5891,"ecotrin tablet, delayed release (enteric coated)",5891
5892,econtra ez,5892
5893,ecotrin,5893
5894,echinacea-goldenseal,5894
5895,echinacea-goldenseal capsule,5895
5896,ec-naprosyn,5896
5897,gynol ii jelly with applicator,5897
5898,gyne-lotrimin cream with applicator,5898
5899,gynazole 1 cream with prefilled applicator,5899
5900,gyne-lotrimin-7 cream with applicator,5900
5901,enalaprilat vial,5901
5902,ear wax removal kit 6.5 % drops,5902
5903,ear wax removal drops,5903
5904,ear drops,5904
5905,e-z-gas ii,5905
5906,e-z-cat dry 2 % (w/w) oral powder packet,5906
5907,e.e.s. 400,5907
5908,e.e.s. 200,5908
5909,edoxaban tablet,5909
5910,edecrin,5910
5911,ed chlorped jr,5911
5912,ed a-hist dm,5912
5913,ed a-hist,5913
5914,efavirenz-emtricitabin-tenofov tablet,5914
5915,"effaclar duo solution, non-",5915
5916,guaifenesin-dextromethorphan liquid,5916
5917,gummy dinos,5917
5918,"gordochom solution, non-",5918
5919,goody's pm,5919
5920,goody's extra strength 250 mg-250 mg-65 mg tablet,5920
5921,gold bond cream,5921
5922,green coffee bean,5922
5923,green tea extract powder,5923
5924,gocovri,5924
5925,grape seed extract 60 mg capsule,5925
5926,granix 480 mcg/0.8 ml subcutaneous syringe leukocyte stimulating factors,5926
5927,gum mastic-storax-msal-alcohol dropperette,5927
5928,guanethidine powder,5928
5929,guaifenesin-dextromethorphan,5929
5930,glucosamine-chondroitin capsule,5930
5931,gliadel wafer,5931
5932,guaiatussin ac,5932
5933,ginger capsule,5933
5934,ginger root (bulk) powder,5934
5935,giazo,5935
5936,gilphex tr,5936
5937,giltuss tr,5937
5938,gildagia,5938
5939,glytactin restore 10 pe,5939
5940,guaifenesin-dm er,5940
5941,glynase,5941
5942,glycotrol,5942
5943,glycosade 0.3 gram-214 kcal/60 gram oral powder packet,5943
5944,glycopyrrolate syringe,5944
5945,glycophos vial,5945
5946,glycopyrrolate,5946
5947,glycolax 17 gram/dose oral powder,5947
5948,glycine powder,5948
5949,glycine oral powder,5949
5950,glyburide-metformin hcl,5950
5951,glutarade junior 10 gram-410 kcal/100 gram oral powder,5951
5952,glucoten,5952
5953,glucosamine-msm complex,5953
5954,glucosamine-msm,5954
5955,glucosamine-msm-chondroit-hrb 149-hyalur 500 mg-500 mg-66.7 mg tablet,5955
5956,glucosamine-chondroitin complex 500 mg-400 mg capsule,5956
5957,glucosamine-chondroitin 500 mg-400 mg capsule,5957
5958,glucosamine-chondroitin ds 500 mg-416.6 mg-20 mg tablet,5958
5959,glucosamine-chondroitin 3x 750 mg-625 mg-30 mg tablet,5959
5960,glucosamine-chond-msm-vit c-mn tablet,5960
5961,glucosamin-chond-msm-cal-115hc tablet,5961
5962,glucosamin 375 mg-chond 300 mg-collagen 50 mg-hyaluronic acid 2 mg cap,5962
5963,gluconolactone powder,5963
5964,glucoless,5964
5965,glucerna liquid,5965
5966,glucerna bar,5966
5967,glucerna,5967
5968,glucagon emergency kit (human-recomb) 1 mg solution for injection,5968
5969,glucagon (human recombinant) 1 mg solution for injection,5969
5970,glucagen hypokit 1 mg injection glucagon,5970
5971,gazyva vial,5971
5972,gaviscon extra strength 160 mg-105 mg chewable tablet,5972
5973,glipizide-metformin,5973
5974,gattex 30-vial 5 mg subcutaneous kit short bowel syndrome-glucagon-like peptide-2 (glp-2) analog,5974
5975,gavilax 17 gram oral powder packet,5975
5976,gastrografin,5976
5977,gas relief ultra strength 180 mg capsule,5977
5978,"gas relief tablet, chewable",5978
5979,gastrace,5979
5980,garlique,5980
5981,garlipure,5981
5982,gas relief 80,5982
5983,gas relief capsule,5983
5984,garlic extract tablet,5984
5985,ganirelix acetate syringe,5985
5986,gamunex-c vial,5986
5987,gammaplex vial,5987
5988,gammaked vial,5988
5989,gamastan vial,5989
5990,garcinia cambogia,5990
5991,glassia vial,5991
5992,galzin,5992
5993,gadopentetate dimeglumine solution,5993
5994,gadobenate dimeglumine solution,5994
5995,g-levocarnitine,5995
5996,ga-1 anamix early years 13.5 gram-473 kcal/100 gram oral powder,5996
5997,geritol tonic,5997
5998,geritol complete,5998
5999,geri-hydrolac 12 % lotion,5999
6000,geri-kot,6000
6001,geri-mox,6001
6002,geri-lanta,6002
6003,gerber soothe,6003
6004,genvisc 850 syringe,6004
6005,"gentian violet solution, non-",6005
6006,gentlelax 17 gram/dose oral powder,6006
6007,gentian violet crystals,6007
6008,"gentle laxative tablet, delayed release (enteric coated)",6008
6009,"gentamicin-prednisolone drops, suspension",6009
6010,gentamicin sulfate ointment,6010
6011,gentamicin sulfate vial with threaded port,6011
6012,gentamicin-prednisolone ointment,6012
6013,gentamicin sulfate cream,6013
6014,"gentamicin sulfate in ns solution, intravenous piggyback",6014
6015,gentamicin sulfate vial,6015
6016,gentamicin sulfate drops,6016
6017,gentamicin (bulk) 590 mcg/mg powder,6017
6018,genotropin cartridge,6018
6019,genotropin syringe,6019
6020,gentak ointment,6020
6021,genadur kit,6021
6022,generess fe,6022
6023,genadur liquid,6023
6024,gelsyn-3 syringe,6024
6025,gel-one syringe,6025
6026,"gelonasal aerosol, spray with pump",6026
6027,gel-kam gel,6027
6028,gelfoam sponge size 50,6028
6029,gelclair gel in packet,6029
6030,fyavolv,6030
6031,"fml suspension, drops (final dose form)",6031
6032,fml s.o.p. ointment,6032
6033,folgard os,6033
6034,"fml forte suspension, drops (final dose form)",6034
6035,fitalite cream,6035
6036,fish oil extra strength 435 mg-880 mg capsule,6036
6037,fish oil omega-3,6037
6038,"fish oil tablet, chewable",6038
6039,fish oil concentrate,6039
6040,fish oil capsule,6040
6041,fish oil,6041
6042,first aid abx pain relief cream,6042
6043,fluticasone-salmeterol hfa aerosol inhaler,6043
6044,"fluticasone-salmeterol blister, with inhalation device",6044
6045,flutamide,6045
6046,flurox drops,6046
6047,fibersource hn,6047
6048,fiber-lax,6048
6049,fibercon,6049
6050,fiber with probiotic 4 gram-500 million cell/6 gram oral powder,6050
6051,"fluorometholone acetate drops, suspension",6051
6052,fluorometholone ointment,6052
6053,"fluorometholone suspension, drops (final dose form)",6053
6054,fluorescite vial,6054
6055,fluorabon,6055
6056,fluocinonide-e cream,6056
6057,fluocinonide-emollient cream,6057
6058,"fluocinonide, micronized (bulk) 100 % powder",6058
6059,fluocinolone-hydroq.-tretinoin cream,6059
6060,flumazenil vial,6060
6061,flumadine,6061
6062,fiber tabs,6062
6063,fiber laxative tablet,6063
6064,fiber capsule,6064
6065,fiber gummies,6065
6066,fiasp vial,6066
6067,flucytosine,6067
6068,"fluconazole-nacl solution, intravenous piggyback",6068
6069,flublok 2016-2017 vial,6069
6070,flublok quad 2017-2018 syringe,6070
6071,fosteum plus,6071
6072,fosfree,6072
6073,fosaprepitant 150 mg intravenous solution substance p-neurokinin 1 (nk1) receptor antagonists,6073
6074,fosphenytoin sodium vial,6074
6075,fosinopril-hydrochlorothiazide,6075
6076,fortavit,6076
6077,fortaz vial with threaded port,6077
6078,formaldehyde solution with applicator,6078
6079,forfivo xl,6079
6080,"foradil capsule, with inhalation device",6080
6081,flu relief therapy,6081
6082,florical,6082
6083,floratummys 5 billion cell oral powder packet,6083
6084,floranex granules in packet,6084
6085,florastorkids,6085
6086,florajen3,6086
6087,florajen,6087
6088,floranex,6088
6089,flintstones gummies,6089
6090,flolan vial,6090
6091,foltanx,6091
6092,foltrate,6092
6093,foltabs 800,6093
6094,follitropin alfa 450 unit subcutaneous solution,6094
6095,follistim aq cartridge,6095
6096,folivane-plus,6096
6097,folivane-f,6097
6098,folivane-ob,6098
6099,folinic-plus,6099
6100,follitropin alfa pen injector,6100
6101,folitab 500,6101
6102,foltanx rf,6102
6103,folic acid-vit b6-vit b12,6103
6104,folic acid vial,6104
6105,folic acid (bulk) 100 % powder,6105
6106,folgard rx,6106
6107,fleet enema extra 19 gram-7 gram/197 ml,6107
6108,fleet enema 19 gram-7 gram/118 ml,6108
6109,"flector patch, transdermal 12 hours",6109
6110,flebogamma dif vial,6110
6111,flaxseed oil,6111
6112,flaxseed oral powder,6112
6113,flaxseed liquid,6113
6114,"flax, fish & borage oil",6114
6115,"flarex suspension, drops (final dose form)",6115
6116,flanders buttocks ointment,6116
6117,folbic rf,6117
6118,flanax,6118
6119,folbic,6119
6120,folbee,6120
6121,folbee plus cz,6121
6122,fusion sprinkles 7 mg iron-250 mcg oral powder packet,6122
6123,fusion plus,6123
6124,fusilev vial,6124
6125,furadantin,6125
6126,"fungi-nail solution, non-",6126
6127,"fungi cure spray, non-aerosol",6127
6128,fazaclo,6128
6129,fenesin pe ir,6129
6130,fenesin ir,6130
6131,fasenra syringe,6131
6132,farydak,6132
6133,fareston,6133
6134,fallback solo,6134
6135,"famotidine-ca carb-mag hydrox tablet, chewable",6135
6136,fungoid tincture 2 % topical,6136
6137,"fabrazyme 35 mg intravenous solution metabolic disease enzyme replacement, fabry's",6137
6138,fabb,6138
6139,fexofenadine-pse er,6139
6140,ferrousul,6140
6141,"ferrous sulfate-c-folic acid tablet, extended release",6141
6142,"ferrous sulfate tablet, delayed release (enteric coated)",6142
6143,"ferrous sulfate, dried tablet, extended release",6143
6144,ferrous gluconate,6144
6145,ferrous fumarate-folic acid tablet,6145
6146,ferrous fumarate-iron ps cmplx capsule,6146
6147,ferrous fumarate,6147
6148,ferrous fum-vit c-vit b12-fa capsule,6148
6149,ferrocite,6149
6150,ferrimin 150,6150
6151,ferrous sulfate granules,6151
6152,ferrogels forte,6152
6153,ferric chloride (bulk) lump,6153
6154,ferric ammonium citrate (bulk) 100 % powder,6154
6155,ferrex 28,6155
6156,ferrex 150,6156
6157,ferretts tablet,6157
6158,ferrex 150 forte plus,6158
6159,ferrex 150 forte,6159
6160,ferrex 150 plus,6160
6161,ferraplus 90,6161
6162,ferralet 90,6162
6163,ferretts ips,6163
6164,ferocon,6164
6165,fer-iron,6165
6166,ferosul,6166
6167,feosol tablet,6167
6168,feriva,6168
6169,fergon,6169
6170,feosol,6170
6171,fenugreek,6171
6172,"fentanyl-ropivacaine-ns plastic bag, injection",6172
6173,fentanyl-ropivacaine-nacl (pf) 5 mcg/ml-0.0625 % injection solution,6173
6174,"fentanyl-bupivacaine-ns plastic bag, injection",6174
6175,fenortho,6175
6176,fenofibric acid,6176
6177,"fenofibric acid capsule,delayed release (enteric coated)",6177
6178,fenoldopam solution,6178
6179,fenoglide,6179
6180,femynor,6180
6181,femcon fe,6181
6182,fem ph jelly with applicator,6182
6183,fe c plus,6183
6184,fe c,6184
6185,"hysept solution, non-",6185
6186,hysingla er,6186
6187,"hurricaine swab, medicated",6187
6188,hydrogen peroxide solution,6188
6189,"hydrogen peroxide solution, non-",6189
6190,hyqvia vial,6190
6191,huperzine serrate a (bulk) 1 % powder,6191
6192,humulin r vial,6192
6193,humulin n vial,6193
6194,humulin r u-500 vial,6194
6195,humulin n kwikpen insulin pen,6195
6196,humulin 70/30 kwikpen insulin pen,6196
6197,humulin 70-30 vial,6197
6198,hyprost,6198
6199,hypertet s-d syringe,6199
6200,hyper-sal 7 % solution for nebulization not applicable,6200
6201,hylenex vial,6201
6202,hyophen,6202
6203,hylan g-f 20 syringe,6203
6204,hylatopicplus cream,6204
6205,hymovis syringe,6205
6206,hyfiber with fos,6206
6207,hydroxytryptophan powder,6207
6208,hydrophilic petrolatum ointment,6208
6209,hydrophor ointment,6209
6210,hydrophilic cream,6210
6211,hydrogel gel,6211
6212,hydrolatum ointment,6212
6213,hydrofera blue bandage,6213
6214,hydrocortisone-pramoxine cream with applicator,6214
6215,hydrocortisone-pramoxine foam,6215
6216,hydrocortisone-acetic acid drops,6216
6217,hydrocodone-homatropine mbr,6217
6218,hydrocodone-guaifenesin,6218
6219,hydrocodone-ibuprofen,6219
6220,hydrocodone-acetaminophen,6220
6221,hydrocodone-chlorpheniramne er,6221
6222,hydrocerin lotion,6222
6223,hydrochloric acid liquid,6223
6224,hydro 35 foam,6224
6225,hydro 40 foam,6225
6226,hycamtin vial,6226
6227,"hyaluronate sodium, stabilized syringe",6227
6228,"hyaluronate sod, cross-linked syringe",6228
6229,hyaluronic acid,6229
6230,hrt cream base women,6230
6231,"hpr plus-mb hydrogel combination package, gel and foam",6231
6232,horse chestnut,6232
6233,hot steam liquid,6233
6234,hoodia-b comp-herbal comp. 152 capsule,6234
6235,homocysteine formula,6235
6236,hpr foam,6236
6237,"hextend lactated electrolyte plastic bag, injection",6237
6238,hexylresorcinol lozenge,6238
6239,"hexaminolevulinate solution, reconstituted (recon soln)",6239
6240,herpecin l stick,6240
6241,hetlioz,6241
6242,"hespan plastic bag, injection",6242
6243,"hetastarch-0.9% nacl plastic bag, injection",6243
6244,herbal drugs liquid,6244
6245,hepatitis b virus vacc.rec(pf) suspension,6245
6246,hepatitis b immun glob-maltose solution,6246
6247,hepsera,6247
6248,hepatitis a and b vaccine (pf) syringe,6248
6249,"heparin sodium-d5w solution, intravenous",6249
6250,heparin sodium vial,6250
6251,heparin sodium-0.9% nacl syringe,6251
6252,"heparin (porcine) 6,000 unit/1,000 ml(6 unit/ml) in 0.9 % nacl iv soln",6252
6253,"heparin, porcine (pf) 1,000 unit/ml injection solution",6253
6254,"hemorrhoidal suppository, rectal",6254
6255,hep b-dp(a)t-polio vac (pf) suspension,6255
6256,hemorrhoidal ointment,6256
6257,hemorrhoidal cream,6257
6258,hemocyte,6258
6259,hemocyte plus,6259
6260,hemocyte-f,6260
6261,hematron-af,6261
6262,hematogen forte,6262
6263,hemenatal ob + dha,6263
6264,hematogen fa,6264
6265,hematinic plus,6265
6266,hemenatal ob,6266
6267,heliocare,6267
6268,hematogen,6268
6269,hematinic with folic acid,6269
6270,hectorol vial,6270
6271,hemangeol,6271
6272,helixate fs vial,6272
6273,hectorol,6273
6274,heartburn relief tablet peptic ulcer agents,6274
6275,heartburn relief (ranitidine) 150 mg tablet,6275
6276,heartburn treatment 24 hour,6276
6277,heartburn relief,6277
6278,heartburn prevention tablet peptic ulcer agents,6278
6279,heartburn prevention,6279
6280,healthylax 17 gram oral powder packet,6280
6281,headache relief,6281
6282,"isovue-370 bottle, infusion",6282
6283,"isovue-300 bottle, infusion",6283
6284,isosorbide-hydralazine tablet,6284
6285,isosorbide dinitrate,6285
6286,isosorbide mononitrate,6286
6287,isosorbide (bulk) 98 % powder,6287
6288,isopto tears drops,6288
6289,isordil,6289
6290,isoproterenol hcl solution,6290
6291,isopto carpine drops,6291
6292,"isosorbide dinitrate tablet, extended release",6292
6293,isorel,6293
6294,isosorbide mononitrate er,6294
6295,isopropyl myristate liquid,6295
6296,isoniazid-rifamp-pyrazinamide tablet,6296
6297,isomethept-dichloralp-acetamin,6297
6298,isometheptene mucate (bulk) 100 % powder,6298
6299,"isometheptene 65 mg-caffeine 20 mg-acetaminophen 325 mg tablet non-opioid analgesic/antipyretic, non-salicylate",6299
6300,isoflurane liquid,6300
6301,isibloom,6301
6302,isochron,6302
6303,hawthorn berry,6303
6304,hawthorn,6304
6305,hand sanitizer gel,6305
6306,halls defense,6306
6307,halls cough drops 7.6 mg not applicable,6307
6308,hair vitamin,6308
6309,"hair regrowth solution, non-",6309
6310,"hair, skin and nails tablet",6310
6311,"hair regrowth treatment solution, non-",6311
6312,hair regrowth for women 2 % topical solution,6312
6313,hailey 24 fe,6313
6314,"h-chlor 12 solution, non-",6314
6315,h-r lubricating jelly gel,6315
6316,hcu express powder 60 gram-302 kcal/100 gram oral packet,6316
6317,hibiclens liquid,6317
6318,high protein,6318
6319,ipratropium-albuterol mist,6319
6320,"imvexxy insert, dose pack",6320
6321,"inbrija capsule, with inhalation device",6321
6322,impavido,6322
6323,impact advanced recovery,6323
6324,immun globg(igg)-malt-iga ov50 solution,6324
6325,imm glob g (igg)-sorb-iga 0-50 solution,6325
6326,imipenem-cilastatin sodium vial,6326
6327,imfinzi vial,6327
6328,ilumya syringe,6328
6329,invokamet,6329
6330,"inveltys suspension, drops (final dose form)",6330
6331,invanz vial,6331
6332,ilaris vial,6332
6333,invanz vial with threaded port,6333
6334,intrarosa insert,6334
6335,intron a vial,6335
6336,intralipid emulsion,6336
6337,intestinex,6337
6338,interferon beta-1a (albumin) syringe,6338
6339,"interferon beta-1b solution, reconstituted (recon soln)",6339
6340,interferon beta-1a syringe kit,6340
6341,interferon alfa-2b solution,6341
6342,interferon alfa-n3 solution,6342
6343,intelence,6343
6344,integrilin vial,6344
6345,insulin regular human solution,6345
6346,insulin nph human recomb suspension,6346
6347,insulin regular hum u-500 conc solution,6347
6348,insulin regular human cartridge with inhaler,6348
6349,insulin nph and regular human suspension,6349
6350,insulin lispro (u-100) 100 unit/ml subcutaneous pen short-acting insulins,6350
6351,insulin glargine solution,6351
6352,insulin aspart (u-100) 100 unit/ml (3 ml) subcutaneous pen short-acting insulins,6352
6353,insulin detemir solution,6353
6354,"insulin aspar prt-insulin aspart 100 unit/ml (70-30) subcutaneous soln intermediate-, long-acting, and combination insulins",6354
6355,inova 8-2 combination package,6355
6356,inositol powder,6356
6357,inositol,6357
6358,innopran xl,6358
6359,injectafer vial,6359
6360,ingrezza,6360
6361,inlyta,6361
6362,infed vial,6362
6363,indole-3-carbinol (bulk) powder,6363
6364,indigo carmine ampul,6364
6365,high potency iron,6365
6366,increlex vial,6366
6367,"incruse ellipta blister, with inhalation device",6367
6368,"indacaterol capsule, with inhalation device",6368
6369,ipratropium-albuterol ampul for nebulization,6369
6370,ipilimumab solution,6370
6371,iophen-c nr,6371
6372,iophen dm-nr,6372
6373,ionil t shampoo,6373
6374,iodosorb gel,6374
6375,iodine tablet,6375
6376,iodine strong (lugols) solution,6376
6377,iodine (kelp) tablet,6377
6378,iodine liquid,6378
6379,irospan,6379
6380,"iron-b12-if-fa-mv-min-dss tablet, extended release 24 hr",6380
6381,iron sucrose solution,6381
6382,iron amino acid chelate-b12-fa capsule,6382
6383,iron 100 plus,6383
6384,iron 21/7,6384
6385,"iron (dried) 160 mg (50 iron) tablet,extended release",6385
6386,irbesartan-hydrochlorothiazide,6386
6387,iron,6387
6388,irenka,6388
6389,icar-c,6389
6390,jynarque 30 mg tablet antidiuretic hormone antagonists,6390
6391,jynarque,6391
6392,i-valex-1 15 gram-480 kcal/100 gram oral powder,6392
6393,i-vite tablet,6393
6394,i-caps,6394
6395,icy hot pain relieving 2.5 % topical gel dermatological irritants-counter-irritant formulations,6395
6396,icy hot ointment,6396
6397,i-vite,6397
6398,icy hot no mess 16 % topical liquid dermatological irritants-counter-irritant formulations,6398
6399,ichthammol ointment,6399
6400,ice blue gel 2 % topical dermatological irritants-counter-irritant formulations,6400
6401,icar,6401
6402,icar-c plus,6402
6403,icaps mv,6403
6404,ibutilide fumarate vial,6404
6405,ibuprofen-famotidine tablet,6405
6406,ibu-drops,6406
6407,ibgard,6407
6408,idelalisib tablet,6408
6409,iferex 150 forte,6409
6410,iferex 150,6410
6411,juxtapid,6411
6412,idarubicin hcl vial,6412
6413,junel fe tablet,6413
6414,junel tablet,6414
6415,junel fe,6415
6416,junel,6416
6417,junel fe 24,6417
6418,juluca,6418
6419,juven 7 gram-7 gram-1.5 gram oral powder packet,6419
6420,"jornay pm 100 mg capsule,delayed release,extended release sprinkle attention deficit hyperactivity disorder (adhd) agents",6420
6421,jinteli,6421
6422,jock itch 1 % topical spray powder,6422
6423,jevity 1.5 cal,6423
6424,jevantique lo,6424
6425,jevity 1 cal,6425
6426,kuvan,6426
6427,kyprolis vial,6427
6428,jevtana vial,6428
6429,kurvelo,6429
6430,kuvan 100 mg oral powder packet,6430
6431,kynamro syringe,6431
6432,jock itch cream,6432
6433,jadenu,6433
6434,kovanaze nasal spray syringe,6434
6435,kristalose,6435
6436,korlym,6436
6437,konsyl easy mix 4.3 gram/6 gram oral powder,6437
6438,konsyl fiber,6438
6439,konsyl sugar-free 0.52 gram capsule,6439
6440,konsyl formula-d 3.4 gram/6.5 gram oral powder,6440
6441,kogenate fs vial,6441
6442,kojic acid powder,6442
6443,kobee,6443
6444,kondremul,6444
6445,kombiglyze xr,6445
6446,klor-con-ef,6446
6447,khedezla,6447
6448,krill oil,6448
6449,kevzara syringe,6449
6450,keveyis,6450
6451,ketek,6451
6452,keralac cream,6452
6453,krill oil capsule,6453
6454,kelp tablet,6454
6455,kelo-cote gel,6455
6456,kelnor 1-35,6456
6457,krisgel 100 liquid,6457
6458,kisqali,6458
6459,kinevac vial,6459
6460,"klaron suspension, topical",6460
6461,kayexalate oral powder,6461
6462,karbinal er,6462
6463,"kaopectate suspension, (final dose form)",6463
6464,kaopectate,6464
6465,kaolin pectin,6465
6466,kaolin (bulk) powder,6466
6467,kalydeco,6467
6468,kalexate 15 gram oral powder packet,6468
6469,kaltostat fortex bandage,6469
6470,kadcyla vial,6470
6471,kaitlib fe,6471
6472,k-phos original,6472
6473,k-tab er,6473
6474,k-phos neutral,6474
6475,duofilm liquid,6475
6476,duzallo,6476
6477,butylparaben (bulk) 100 % powder,6477
6478,butisol sodium,6478
6479,butenafine cream,6479
6480,butalbital-aspirin-caffeine,6480
6481,butalbital-acetaminophen-caffe,6481
6482,byvalson,6482
6483,butalbital compound-codeine capsule,6483
6484,butalbital compound-codeine,6484
6485,butalb-caff-acetaminoph-codein,6485
6486,butalbital (bulk) powder,6486
6487,butalbital-acetaminophen,6487
6488,"buprenorphine-naloxone film, medicated",6488
6489,burn jel plus gel,6489
6490,"buprenorphine-naloxone tablet, sublingual",6490
6491,buphenyl tablet,6491
6492,buphenyl 0.94 gram/gram oral powder,6492
6493,bufferin,6493
6494,budesonide-formoterol hfa 80 mcg-4.5 mcg/actuation aerosol inhaler orally inhaled steroids,6494
6495,"bucalsep solution, non-",6495
6496,dry eye omega benefits,6496
6497,droxia,6497
6498,droxidopa capsule,6498
6499,drospirenone (contraceptive) 4 mg (28) tablet,6499
6500,dristan cold,6500
6501,drithocreme hp cream,6501
6502,driminate,6502
6503,dripdrop 700 mg-410 mg-150 mg oral powder packet,6503
6504,drisdol,6504
6505,draw out salve ointment,6505
6506,dr. smith's diaper ointment,6506
6507,"dr scholl's clear away adhesive patch, medicated",6507
6508,dutoprol,6508
6509,dutasteride-tamsulosin,6509
6510,durvalumab solution,6510
6511,duraflu,6511
6512,"durachol 3,775 unit-1 mg capsule folic acid",6512
6513,duraflex,6513
6514,duoderm hydroactive paste,6514
6515,"duobrii 0.01 %-0.045 % lotion antipsoriatics, topical",6515
6516,duet dha balanced,6516
6517,duetact,6517
6518,ducodyl,6518
6519,"dy-o-derm solution, non-",6519
6520,dyrenium,6520
6521,dyanavel xr,6521
6522,boric acid (bulk) powder,6522
6523,blincyto kit,6523
6524,blisovi fe tablet,6524
6525,blisovi fe,6525
6526,bleph-10 drops,6526
6527,bleomycin sulfate vial,6527
6528,blisovi 24 fe,6528
6529,black cohosh capsule,6529
6530,boswellia serrata extract (bulk) 70 % powder,6530
6531,boudreauxs ointment,6531
6532,bosutinib tablet,6532
6533,boostrix tdap vial,6533
6534,boost high protein oral liquid,6534
6535,bonjesta,6535
6536,brotapp dm,6536
6537,bronchial mist aerosol with adapter,6537
6538,broncotron ped,6538
6539,bronchial asthma relief,6539
6540,brompheniramine-pseudoephed-dm,6540
6541,bromi-lotion lotion,6541
6542,bromfed dm,6542
6543,"bromelains-melaton-herb no.233 tablet, chewable",6543
6544,bromelain powder,6544
6545,bromelains,6545
6546,brohist d,6546
6547,dyclonine-benzethonium solution,6547
6548,bp 10-1 cleanser,6548
6549,brevicon,6549
6550,brewer's yeast,6550
6551,"breo ellipta blister, with inhalation device",6551
6552,biofreeze (menthol) 4 % topical gel dermatological irritants-counter-irritant formulations,6552
6553,bivigam vial,6553
6554,bevespi aerosphere hfa aerosol with adapter,6554
6555,"betoptic s suspension, drops (final dose form)",6555
